user_score,publisher,title,critics_reviews_count,release_date,maturity_rating,metascore,platform,link,user_reviews_count,genre,genre_tags,developer
76,The Adventure Company,Agatha Christie: And Then There Were None,28,2005-10-30,T,68,PC,http://www.metacritic.com/game/pc/agatha-christie-and-then-there-were-none,28,PC First-Person Games,Modern,AWE Games
76,GameTap,Myst Online: Uru Live,6,2007-01-15,NA,78,PC,http://www.metacritic.com/game/pc/myst-online-uru-live,8,PC First-Person Games,Adventure Games,Cyan Worlds
70,Shrapnel Games,Weird Worlds: Return to Infinite Space,6,2005-11-04,NA,79,PC,http://www.metacritic.com/game/pc/weird-worlds-return-to-infinite-space,16,PC First-Person Games,Adventure Games,Digital Eel
NA,The Adventure Company,The Sacred Rings,18,2007-03-07,E10+,44,PC,http://www.metacritic.com/game/pc/the-sacred-rings,NA,PC First-Person Games,Adventure Games,Streko-Graphics Inc.
86,Bethesda Softworks,The Elder Scrolls IV: Shivering Isles,34,2007-03-26,M,86,PC,http://www.metacritic.com/game/pc/the-elder-scrolls-iv-shivering-isles,136,PC First-Person Games,Role-Playing,Bethesda Softworks
78,Bethesda Softworks,The Elder Scrolls IV: Knights of the Nine,12,2006-11-21,M,81,PC,http://www.metacritic.com/game/pc/the-elder-scrolls-iv-knights-of-the-nine,75,PC First-Person Games,Role-Playing,Bethesda Softworks
30,The Adventure Company,The Secrets of Atlantis,12,2007-05-29,T,48,PC,http://www.metacritic.com/game/pc/the-secrets-of-atlantis,5,PC First-Person Games,Adventure Games,Atlantis Interactive Entertainment
76,Dreamcatcher,Destination: Treasure Island,11,2007-08-21,E10+,74,PC,http://www.metacritic.com/game/pc/destination-treasure-island,5,PC First-Person Games,Fantasy,Kheops Studio
NA,MDNA Games,East Side Story - A Carol Reed Mystery,4,2007-09-14,NA,73,PC,http://www.metacritic.com/game/pc/east-side-story---a-carol-reed-mystery,NA,PC First-Person Games,Adventure Games,MDNA Games
57,Legacy Interactive,Law & Order: Criminal Intent,15,2005-11-15,M,56,PC,http://www.metacritic.com/game/pc/law-order-criminal-intent,6,PC First-Person Games,Modern,Legacy Interactive
78,Super X Studios,Wild Earth: Photo Safari,10,2006-05-02,NA,72,PC,http://www.metacritic.com/game/pc/wild-earth-photo-safari,5,PC First-Person Games,Adventure Games,Super X Studios
74,Ubisoft,CSI: Crime Scene Investigation: 3 Dimensions of Murder,16,2006-03-14,M,67,PC,http://www.metacritic.com/game/pc/csi-crime-scene-investigation-3-dimensions-of-murder,21,PC First-Person Games,Modern,Telltale Games
66,Ubisoft,Uru: The Path of the Shell,9,2004-07-07,E,72,PC,http://www.metacritic.com/game/pc/uru-the-path-of-the-shell,7,PC First-Person Games,Fantasy,Cyan Worlds
80,2K Games,The Elder Scrolls IV: Oblivion,54,2006-03-20,M,94,PC,http://www.metacritic.com/game/pc/the-elder-scrolls-iv-oblivion,1935,PC First-Person Games,Role-Playing,Bethesda Softworks
78,Her Interactive,Nancy Drew: The Secret of Shadow Ranch,5,2004-07-20,E,68,PC,http://www.metacritic.com/game/pc/nancy-drew-the-secret-of-shadow-ranch,5,PC First-Person Games,Modern,Her Interactive
70,The Adventure Company,Dark Fall: Lights Out,20,2004-08-31,T,66,PC,http://www.metacritic.com/game/pc/dark-fall-lights-out,13,PC First-Person Games,Modern,XXV Productions
NA,Unimatrix Productions,Lifestream,4,2004-09-27,NA,74,PC,http://www.metacritic.com/game/pc/lifestream,NA,PC First-Person Games,Adventure Games,Unimatrix Productions
75,Legacy Interactive,Law & Order: Justice Is Served,30,2004-10-05,T,77,PC,http://www.metacritic.com/game/pc/law-order-justice-is-served,4,PC First-Person Games,Adventure Games,Legacy Interactive
86,Her Interactive,Nancy Drew: Curse of Blackmoor Manor,6,2004-10-05,E,81,PC,http://www.metacritic.com/game/pc/nancy-drew-curse-of-blackmoor-manor,11,PC First-Person Games,Modern,Her Interactive
85,DreamCatcher Interactive,Return to Mysterious Island,19,2004-11-02,T,79,PC,http://www.metacritic.com/game/pc/return-to-mysterious-island,15,PC First-Person Games,Modern,Kheops Studio
69,Ubisoft,CSI: Miami,17,2004-11-16,M,54,PC,http://www.metacritic.com/game/pc/csi-miami,14,PC First-Person Games,Modern,369 Interactive
85,Bethesda Softworks,The Elder Scrolls III: Bloodmoon,21,2003-06-03,T,85,PC,http://www.metacritic.com/game/pc/the-elder-scrolls-iii-bloodmoon,77,PC First-Person Games,Role-Playing,Bethesda Softworks
44,GMX Media,Legacy: Dark Shadows,16,2004-11-29,T,41,PC,http://www.metacritic.com/game/pc/legacy-dark-shadows,5,PC First-Person Games,Fantasy,Razbor Studios
67,Ubisoft,CSI: Crime Scene Investigation,19,2003-03-26,M,61,PC,http://www.metacritic.com/game/pc/csi-crime-scene-investigation,18,PC First-Person Games,Modern,369 Interactive
NA,Got Game Entertainment,Rhem,11,2003-06-28,E,58,PC,http://www.metacritic.com/game/pc/rhem,NA,PC First-Person Games,Fantasy,Knut Mueller
30,Global Star Software,Ring II: Twilight of Gods,4,2003-09-16,M,31,PC,http://www.metacritic.com/game/pc/ring-ii-twilight-of-gods,4,PC First-Person Games,Adventure Games,Arxel Tribe
75,The Adventure Company,Dark Fall: The Journal,23,2003-07-25,T,68,PC,http://www.metacritic.com/game/pc/dark-fall-the-journal,15,PC First-Person Games,Adventure Games,XXV Productions
60,Legacy Interactive,Law & Order II: Double or Nothing,17,2003-09-30,T,74,PC,http://www.metacritic.com/game/pc/law-order-ii-double-or-nothing,7,PC First-Person Games,Modern,Legacy Interactive
77,Her Interactive,Nancy Drew: Danger on Deception Island,7,2003-10-01,E,81,PC,http://www.metacritic.com/game/pc/nancy-drew-danger-on-deception-island,7,PC First-Person Games,Modern,Her Interactive
NA,1C,Jazz and Faust,15,2002-06-13,T,42,PC,http://www.metacritic.com/game/pc/jazz-and-faust,NA,PC First-Person Games,Adventure Games,Saturn+
84,Bethesda Softworks,The Elder Scrolls III: Tribunal,16,2002-11-06,T,80,PC,http://www.metacritic.com/game/pc/the-elder-scrolls-iii-tribunal,55,PC First-Person Games,Role-Playing,Bethesda Softworks
87,Legacy Interactive,Law & Order: Dead on the Money,14,2002-09-24,T,70,PC,http://www.metacritic.com/game/pc/law-order-dead-on-the-money,12,PC First-Person Games,Modern,Legacy Interactive
NA,DreamCatcher Interactive,The Mystery of the Mummy,13,2002-12-29,E,61,PC,http://www.metacritic.com/game/pc/the-mystery-of-the-mummy,NA,PC First-Person Games,Modern,Frogwares
82,JoWooD Entertainment AG,Arx Fatalis,24,2002-11-11,M,77,PC,http://www.metacritic.com/game/pc/arx-fatalis,101,PC First-Person Games,Role-Playing,Arkane Studios
NA,The Adventure Company,Voyage: Inspired by Jules Verne,13,2005-08-18,T,71,PC,http://www.metacritic.com/game/pc/voyage-inspired-by-jules-verne,NA,PC First-Person Games,Adventure Games,Kheops Studio
80,The Adventure Company,Post Mortem,25,2003-02-27,M,71,PC,http://www.metacritic.com/game/pc/post-mortem,21,PC First-Person Games,Modern,Microids
78,Her Interactive,Nancy Drew: Last Train to Blue Moon Canyon,6,2005-09-16,E,77,PC,http://www.metacritic.com/game/pc/nancy-drew-last-train-to-blue-moon-canyon,8,PC First-Person Games,Modern,Her Interactive
89,Sir-Tech Software Inc.,Wizardry 8,20,2001-11-14,T,85,PC,http://www.metacritic.com/game/pc/wizardry-8,50,PC First-Person Games,Role-Playing,Sir-Tech Software Inc.
81,Ubisoft,Myst V: End of Ages,26,2005-09-19,E,80,PC,http://www.metacritic.com/game/pc/myst-v-end-of-ages,37,PC First-Person Games,Fantasy,Cyan Worlds
NA,DreamCatcher Interactive,Mystery of the Nautilus,6,2002-04-29,T,57,PC,http://www.metacritic.com/game/pc/mystery-of-the-nautilus,NA,PC First-Person Games,Adventure Games,Cryo Interactive
NA,DreamCatcher Interactive,The Cameron Files: The Secret at Loch Ness,7,2002-01-24,NA,66,PC,http://www.metacritic.com/game/pc/the-cameron-files-the-secret-at-loch-ness,NA,PC First-Person Games,Modern,Galilea Multimedia
67,DreamCatcher Interactive,Dracula: The Resurrection,13,2000-06-14,M,67,PC,http://www.metacritic.com/game/pc/dracula-the-resurrection,9,PC First-Person Games,Modern,Canal+ Multimedia
82,Ubisoft,Real Myst,15,2000-11-14,E,66,PC,http://www.metacritic.com/game/pc/real-myst,31,PC First-Person Games,Adventure Games,Cyan Worlds
80,Ubisoft,CSI: Crime Scene Investigation: Dark Motives,28,2004-03-23,M,65,PC,http://www.metacritic.com/game/pc/csi-crime-scene-investigation-dark-motives,17,PC First-Person Games,Modern,369 Interactive
30,The Adventure Company,Forever Worlds - Enter the Unknown,10,2004-04-05,E,31,PC,http://www.metacritic.com/game/pc/forever-worlds---enter-the-unknown,4,PC First-Person Games,Adventure Games,Hexagon Entertainment
78,Ubisoft,Brothers in Arms: Hell's Highway,22,2008-10-07,M,79,PC,http://www.metacritic.com/game/pc/brothers-in-arms-hells-highway,110,PC Action Games,Historic,Gearbox Software
79,Electronic Arts,Crysis Warhead,56,2008-09-16,M,84,PC,http://www.metacritic.com/game/pc/crysis-warhead,440,PC Action Games,Sci-Fi,Crytek
37,City Interactive,Sniper: Art of Victory,7,2008-10-16,M,36,PC,http://www.metacritic.com/game/pc/sniper-art-of-victory,13,PC Action Games,Historic,City Interactive
79,Electronic Arts,Dead Space,28,2008-10-20,M,86,PC,http://www.metacritic.com/game/pc/dead-space,848,PC Action Games,Other Shooters,EA Redwood Shores
25,Ubisoft,CSI: NY,9,2008-11-18,T,53,PC,http://www.metacritic.com/game/pc/csi-ny,10,PC First-Person Games,Modern,Legacy Interactive
85,2K Games,BioShock Infinite,68,2013-03-26,M,94,PC,http://www.metacritic.com/game/pc/bioshock-infinite,6138,PC First-Person Games,Sci-Fi,Irrational Games
62,EA Games,Hellgate: London,40,2007-10-31,M,70,PC,http://www.metacritic.com/game/pc/hellgate-london,357,PC First-Person Games,Role-Playing,Flagship Studios
80,Bethesda Softworks,Fallout 3,48,2008-10-28,M,91,PC,http://www.metacritic.com/game/pc/fallout-3,2496,PC First-Person Games,Role-Playing,Bethesda Game Studios
73,Ubisoft,ShootMania Storm,47,2013-04-10,NA,76,PC,http://www.metacritic.com/game/pc/shootmania-storm,70,PC First-Person Games,First-Person Shooters,Nadeo
58,Spiral Game Studios,Orion: Dino Horde,8,2013-04-15,T,36,PC,http://www.metacritic.com/game/pc/orion-dino-horde,391,PC First-Person Games,First-Person Shooters,Spiral Game Studios
67,Nordic Games Publishing,Deadfall Adventures,31,2013-11-15,M,53,PC,http://www.metacritic.com/game/pc/deadfall-adventures,131,PC First-Person Games,Fantasy,The Farm 51
57,OGPlanet,Tactical Intervention,7,2013-03-28,NA,47,PC,http://www.metacritic.com/game/pc/tactical-intervention,106,PC First-Person Games,Modern,"FIX Korea, Co. LTD"
75,505 Games,ArmA II,38,2009-07-07,M,77,PC,http://www.metacritic.com/game/pc/arma-ii,551,PC First-Person Games,Modern,Bohemia Interactive
NA,Her Interactive,Nancy Drew: The Ransom of the Seven Ships,7,2009-07-14,E,78,PC,http://www.metacritic.com/game/pc/nancy-drew-the-ransom-of-the-seven-ships,NA,PC First-Person Games,Adventure Games,Her Interactive
85,Got Game Entertainment,Memento Mori,12,2009-07-29,M,66,PC,http://www.metacritic.com/game/pc/memento-mori,23,PC First-Person Games,Modern,"Cinemax, Centauri Production"
79,Devolver Digital,Serious Sam HD: The Second Encounter,20,2010-04-28,M,76,PC,http://www.metacritic.com/game/pc/serious-sam-hd-the-second-encounter,107,PC First-Person Games,Sci-Fi,Croteam
81,Meridian4,ArmA II: Operation Arrowhead,29,2010-06-29,M,73,PC,http://www.metacritic.com/game/pc/arma-ii-operation-arrowhead,180,PC First-Person Games,Modern,Bohemia Interactive
56,City Interactive,Sniper: Ghost Warrior,23,2010-06-29,M,55,PC,http://www.metacritic.com/game/pc/sniper-ghost-warrior,236,PC First-Person Games,Modern,City Interactive
59,Warner Bros. Interactive Entertainment,F.E.A.R. 3,34,2011-06-21,M,74,PC,http://www.metacritic.com/game/pc/fear-3,346,PC First-Person Games,Sci-Fi,Day 1 Studios
78,Valve Software,Counter-Strike: Global Offensive,38,2012-08-21,M,83,PC,http://www.metacritic.com/game/pc/counter-strike-global-offensive,1519,PC First-Person Games,Modern,Valve Software
79,Bethesda Softworks,Fallout: New Vegas - Old World Blues,17,2011-07-19,M,82,PC,http://www.metacritic.com/game/pc/fallout-new-vegas---old-world-blues,136,PC First-Person Games,Role-Playing,Obsidian Entertainment
81,2K Games,Borderlands 2,38,2012-09-18,M,89,PC,http://www.metacritic.com/game/pc/borderlands-2,1971,PC First-Person Games,Sci-Fi,Gearbox Software
68,Bethesda Softworks,The Elder Scrolls V: Skyrim - Dawnguard,10,2012-08-02,M,66,PC,http://www.metacritic.com/game/pc/the-elder-scrolls-v-skyrim---dawnguard,215,PC First-Person Games,Role-Playing,Bethesda Game Studios
90,Black Mesa Modification Team,Black Mesa,9,2012-09-14,NA,86,PC,http://www.metacritic.com/game/pc/black-mesa,443,PC First-Person Games,Sci-Fi,Black Mesa Modification Team
73,2K Games,Borderlands 2: Captain Scarlett and Her Pirate's Booty,9,2012-10-16,M,80,PC,http://www.metacritic.com/game/pc/borderlands-2-captain-scarlett-and-her-pirates-booty,65,PC First-Person Games,Sci-Fi,Gearbox Software
70,Electronic Arts,Battlefield 3: Armored Kill,14,2012-09-11,M,87,PC,http://www.metacritic.com/game/pc/battlefield-3-armored-kill,98,PC First-Person Games,Modern,EA DICE
53,Electronic Arts,Medal of Honor: Warfighter,30,2012-10-23,M,55,PC,http://www.metacritic.com/game/pc/medal-of-honor-warfighter,544,PC First-Person Games,Modern,Danger Close
56,Rising Star Games,Carrier Command: Gaea Mission,23,2012-10-02,M,60,PC,http://www.metacritic.com/game/pc/carrier-command-gaea-mission,68,PC First-Person Games,Adventure Games,Bohemia Interactive
57,Reverb,Ravaged,21,2012-10-17,M,64,PC,http://www.metacritic.com/game/pc/ravaged,77,PC First-Person Games,Modern,2 Dawn Games
76,Reverb,Primal Carnage,15,2012-10-29,NA,67,PC,http://www.metacritic.com/game/pc/primal-carnage,118,PC First-Person Games,Fantasy,Lukewarm Media
50,Bethesda Softworks,Doom 3 BFG Edition,12,2012-10-16,M,59,PC,http://www.metacritic.com/game/pc/doom-3-bfg-edition,164,PC First-Person Games,First-Person Shooters,id Software
84,Unknown Worlds Entertainment,Natural Selection 2,28,2012-10-30,NA,80,PC,http://www.metacritic.com/game/pc/natural-selection-2,595,PC First-Person Games,Sci-Fi,Unknown Worlds Entertainment
22,Activision,007 Legends,5,2012-11-01,T,26,PC,http://www.metacritic.com/game/pc/007-legends,81,PC First-Person Games,Modern,Eurocom Entertainment Software
38,Activision,Call of Duty: Black Ops II,11,2012-11-13,M,74,PC,http://www.metacritic.com/game/pc/call-of-duty-black-ops-ii,1429,PC First-Person Games,Modern,Treyarch
71,2K Games,Borderlands 2: Mr. Torgue's Campaign of Carnage,8,2012-11-20,M,82,PC,http://www.metacritic.com/game/pc/borderlands-2-mr-torgues-campaign-of-carnage,59,PC First-Person Games,Sci-Fi,Gearbox Software
70,Sony Online Entertainment,PlanetSide 2,42,2012-11-20,T,84,PC,http://www.metacritic.com/game/pc/planetside-2,1191,PC First-Person Games,Sci-Fi,Sony Online Entertainment
79,IonFX,Miasmata,21,2012-11-28,NA,76,PC,http://www.metacritic.com/game/pc/miasmata,105,PC First-Person Games,Adventure Games,IonFX
82,Ubisoft,Far Cry 3,43,2012-12-04,M,88,PC,http://www.metacritic.com/game/pc/far-cry-3,2547,PC First-Person Games,Modern,Ubisoft Montreal
63,Nordic Games Publishing,Painkiller: Hell & Damnation,33,2012-11-23,M,64,PC,http://www.metacritic.com/game/pc/painkiller-hell-damnation,136,PC First-Person Games,Fantasy,The Farm 51
57,Twisted Tree,Proteus,24,2013-01-30,NA,80,PC,http://www.metacritic.com/game/pc/proteus,158,PC First-Person Games,Fantasy,Ed Key and David Kanaga
77,Electronic Arts,Battlefield 3: Aftermath,6,2012-12-04,M,85,PC,http://www.metacritic.com/game/pc/battlefield-3-aftermath,71,PC First-Person Games,Modern,EA DICE
34,Sega,Aliens: Colonial Marines,40,2013-02-12,M,45,PC,http://www.metacritic.com/game/pc/aliens-colonial-marines,1078,PC First-Person Games,Sci-Fi,Gearbox Software
59,2K Games,Borderlands 2: Sir Hammerlock's Big Game Hunt,8,2013-01-15,M,75,PC,http://www.metacritic.com/game/pc/borderlands-2-sir-hammerlocks-big-game-hunt,59,PC First-Person Games,Sci-Fi,Gearbox Software
